date,gdp,unemp,ffr,infl,inv,cons,lab,lab_share,lab_prod,tfp,ff4,onrun10,ir_1,ir_2,ir_3,rr_1,rr_2,rr_3,rr_4,gk_var_1,gk_var_2,mp1_tc,ff4_tc,ed2_tc,ed3_tc,ed4_tc,ff1_vr,ff4_vr,ed2_vr,ff1_gkgreen,ff4_gkgreen,ed2_gkgreen,mar_raw,mar_svariv,ad,lpcom
2001.75,10.74505474,5.5,0.533333333,0.003107821,9.424548118,10.20032756,17.6824615,4.70902557,4.377780131,4.378395048,-0.07,-0.024,-0.114725,-0.021868633,0.0345695,,-0.572334,-0.3825281,-0.665883807,-0.125987372,-0.093427481,-0.0642233,-0.0667742,-0.0891398,-0.105376433,-0.100376367,-0.053333333,-0.07,-0.096666667,-0.001309,-0.013612067,-0.031579733,0.002087167,-0.291584262,-0.024889293,5.357905327
2002,10.75113535,5.7,0.433333333,0.003222418,9.434367053,10.20468255,17.68178574,4.693080326,4.398195216,4.392966575,-0.0083,-0.0207,0.020883167,-0.033228867,0.1750628,,-0.7321722,-0.5211734,-0.099140778,0.096018207,0.031685476,0.003887967,-0.0028494,-0.011344033,-0.013440833,-0.012473067,-0.005,-0.008333333,-0.018333333,-0.016624433,-0.022249167,-0.024752833,-0.020142067,0.291652733,0.020117966,5.372427365
2002.25,10.75504774,5.833333333,0.4375,0.003459675,9.438279446,10.21376291,17.68525499,4.69573275,4.400075274,4.391915082,-0.01,-0.0035,0.0330228,-0.055680767,0.048112167,,0.1427961,0.2081397,-0.137076962,-0.053181417,0.016586157,-0.0028513,-0.0159319,-0.027016167,-0.032571633,-0.035206167,0.005,-0.01,-0.008333333,0.0152951,0.008396167,-0.002906533,0.008468933,-0.327304116,-0.007838798,5.395066096
2002.5,10.75654025,5.733333333,0.435,0.004803813,9.43603363,10.21525542,17.68698209,4.690733014,4.407414128,4.399313846,-0.015,-0.022,-0.052734367,0.020451233,0.2520668,,0.0176639,0.1041661,0.119838438,0.082194887,0.073280168,0.015908867,-0.016499967,-0.023277767,-0.053500033,-0.065944433,0.013333333,-0.015,-0.03,0.013201733,-0.0137935,-0.027443,-0.022285967,0.089848651,0.031350592,5.455371243
2002.75,10.75541042,5.866666667,0.360833333,0.00572448,9.427384962,10.22097493,17.67796746,4.690494307,4.406463117,4.398607165,-0.025,-0.0197,-0.168142833,0.0713185,0.396214767,,-0.3608495,-0.2800267,-0.641210509,-0.157742201,-0.084838223,-0.061555533,-0.0272455,-0.022340533,-0.027530433,-0.028204267,-0.053333333,-0.025,-0.018333333,-0.0383982,-0.0032799,-0.0040339,-0.006362867,-0.498286386,-0.055073832,5.478685157
2003,10.75847718,5.866666667,0.3125,0.004973037,9.419066409,10.23084444,17.67873749,4.682445992,4.416114002,4.398422731,0.0033,0.0086,0.069371,-0.0835,0.0423803,,-0.0525948,0.0202895,0.13359494,-0.2756458,-0.111902311,0.006920633,0.007956967,0.0141936,0.0224193,0.019946267,0.00333,0.003333333,0.01,0.004069233,0.001559433,0.014816067,0.0080625,-1.069358072,0.043678772,5.518453611
2003.25,10.76515313,6.133333333,0.311666667,0.003443391,9.429551883,10.23582403,17.67903655,4.684591162,4.429196439,4.412677074,0.0217,-0.0095,-0.034148933,0.0441153,0.218403633,,-0.2802698,-0.2291566,-0.093767238,-0.033338234,-0.016892181,0.025755967,-0.009989267,-0.022741933,-0.028666633,-0.043075333,0.02,0.021666667,0.006666667,0.027454833,0.033348633,0.017994533,0.045160633,0.014342251,-0.03186455,5.522007891
2003.5,10.77920626,6.133333333,0.254166667,0.005668483,9.458699638,10.24477077,17.67422658,4.674481673,4.450887831,4.426641427,0,-0.0111,0.0501795,-0.0603285,-0.016895,,-0.3679172,-0.2717572,-0.124993268,-0.121923542,-0.035899316,0.037786733,0.028000033,0.0175,0.022833333,0.003666733,0.001666667,0,-0.01,-0.004739567,0.0000668,-0.0148182,-0.0066092,-0.539398973,-0.00013682,5.539123636
2003.75,10.78828762,5.833333333,0.249166667,0.006140824,9.478954297,10.24871952,17.6790106,4.675768435,4.460294692,4.42013495,-0.0017,0.0049,0.023274567,-0.0266164,-0.065143867,,-0.4965423,-0.4209876,-0.284981957,0.016794041,0.007391904,0.00012,-0.0020968,-0.029596767,-0.0238978,-0.0256452,0,-0.001666667,-0.028333333,0.0020367,0.011740933,-0.0288329,0.014202967,-0.122929307,-0.073422626,5.630030373
2004,10.79205759,5.7,0.250833333,0.007045442,9.482724272,10.2576221,17.67952082,4.667459304,4.457736894,4.419262206,0,0.0301,-0.017176833,0.0029779,0.186907167,,-0.024637,-0.0369602,-0.237645344,-0.161076148,-0.033965992,0.001666633,0.001236633,0.026774167,0.052634333,0.071774133,0,0,0.016666667,-0.0000432,-0.006350167,0.009998767,-0.009308633,-0.237734621,-0.068002243,5.694137006
2004.25,10.79763492,5.6,0.2525,0.008001752,9.506650738,10.26149149,17.67767172,4.671191982,4.46789465,4.430638211,-0.005,0.0121,0.003001333,-0.054332633,-0.086855467,,0.037275,0.0292589,-0.142871546,0.060899668,0.031668846,-0.003882167,-0.002584233,-0.008344,-0.009847633,-0.009629033,-0.004996667,-0.005,-0.008333333,-0.008814333,-0.0093284,-0.011338867,-0.0048841,0.506426695,-0.043730149,5.70655586
2004.5,10.8045225,5.433333333,0.358333333,0.006400267,9.517168091,10.26837907,17.67837592,4.678309117,4.472038713,4.440030177,0.01,-0.0006,-0.067049167,0.026217233,0.294791367,,0.4479468,0.4268591,0.489502788,-0.187027047,-0.076634468,0.000848833,0.008996633,0.003666667,0.0052778,0.0062778,0.001666667,0.009996667,0.01,-0.0008866,0.007701567,0.010797433,0.0042529,-0.168209999,0.077637245,5.684359767
2004.75,10.81220971,5.433333333,0.4875,0.007701259,9.535666218,10.27777423,17.68044823,4.668407861,4.47698448,4.446731158,-0.005,-0.0143,-0.066445567,0.049294833,0.169693267,,0.3954168,0.4543044,0.404866959,-0.133268144,-0.070303176,-0.004267067,-0.006519967,-0.0129032,-0.0195699,-0.024982133,-0.003333333,-0.004996667,-0.011666667,-0.001231867,-0.006204267,-0.0184087,0.0088201,-0.252748546,0.085231274,5.68652713
2005,10.82113736,5.3,0.6175,0.007931619,9.555289152,10.28156927,17.67980821,4.655321328,4.488456578,4.450181655,0.0033,0.0314,-0.010157133,-0.035429367,0.311464781,,0.118291,0.1680486,0.191696038,-0.008956299,0.013247717,-0.001276267,0.0003763,0.000430133,0.001451567,0.001827933,0,0.003333333,0.018333333,-0.006443133,0.000276033,0.013751567,-0.001061267,0.373095351,0.048392274,5.680565299
2005.25,10.82384998,5.1,0.735833333,0.00724929,9.550884308,10.28941449,17.68701351,4.655083529,4.486454215,4.452426849,0.0083,0.002,-0.0005836,-0.007728873,0.109781863,,0.5453938,0.5301628,0.365931028,-0.065096286,-0.00522929,-0.001898833,0.005758033,0.021417633,0.0303405,0.035876367,0,0.008333333,0.023333333,0.001477,0.004382333,0.0221414,0.011057233,0.444555801,0.044939588,5.698443794
2005.5,10.82913438,4.966666667,0.865,0.009053767,9.55973377,10.29640392,17.68868919,4.65143335,4.492516473,4.452718063,0.0067,-0.0165,-0.0638347,0.001380767,0.197669201,,0.2999568,0.309533,0.353386548,0.070826745,0.042907673,0.0015388,0.0051667,0.0112221,0.008999967,0.0057222,0.003333333,0.006666667,-0.003333333,-0.0001177,0.0019459,-0.0053427,0.005356367,0.687222252,0.042905989,5.678396059
2005.75,10.83227981,4.966666667,0.995,0.008058573,9.569971432,10.30295072,17.69034031,4.648229675,4.493456196,4.448487136,-0.0017,-0.0026,-0.021600767,0.006541867,0.0099252,,0.2576687,0.2695316,0.3043844,-0.040937771,-0.068209176,0.006014267,0.005311833,0.003435533,-0.000684567,0.000982133,-0.003333333,-0.001666667,-0.001666667,-0.0085143,-0.0105724,-0.005103833,-0.0028971,0.586568624,0.035104488,5.700296847
2006,10.84349481,4.733333333,1.114166667,0.007019388,9.58471377,10.30564051,17.69605992,4.654255545,4.50095346,4.455944857,0.0183,0.0262,0.018468433,-0.041458362,0.189256138,,0.2000051,0.2090219,0.310660673,-0.065874857,-0.031592425,0.000555767,0.008978533,0.0087634,0.010376367,0.012258033,0.001666667,0.018333333,0.026666667,-0.0066281,0.0003957,0.013435867,0.0244634,0.333570635,0.039106251,5.737378905
2006.25,10.8436901,4.633333333,1.226666667,0.008827739,9.574289495,10.31095965,17.69796132,4.647999764,4.49920949,4.443973911,0.0033,0.0099,-0.015189767,-0.005103248,-0.058534167,,0.6312646,0.6044538,0.28778047,0.079715741,0.02092035,-0.0003333,0.019820767,0.0333011,0.038197133,0.0396487,-0.001666667,0.003333333,0.003333333,0.0086379,0.0178307,0.009561833,0.0204278,0.611777547,0.085371971,5.791219704
2006.5,10.84261552,4.633333333,1.311666667,0.006953546,9.566072021,10.31498278,17.70005245,4.647817713,4.49688317,4.435715495,-0.0117,0.0046,0.000517433,-0.01724516,-0.112378123,,0.1118122,0.1261501,0.177231472,-0.06722468,-0.013579676,-0.022225467,-0.019444367,-0.0232223,-0.02,-0.0187778,-0.013333333,-0.011666667,-0.005,-0.005216367,-0.002437233,0.0067314,-0.002855567,0.276213888,-0.015109163,5.8298242
2006.75,10.84846292,4.433333333,1.311666667,0.003733587,9.553835746,10.31743459,17.70610864,4.656366976,4.503691017,4.438406968,-0.0033,-0.0185,-0.010006467,0.018036927,-0.065827273,,-0.0891731,-0.0137968,0.17394574,0.055510209,-0.021526689,-0.004831233,-0.002742,-0.0006702,-0.010939033,-0.0115698,-0.001666667,-0.003333333,-0.006666667,0.0056712,-0.001196633,0.000622933,0.012832667,0.15148128,-0.018986641,5.868677544
2007,10.84918173,4.5,1.314166667,0.009540241,9.539848415,10.32324247,17.70505685,4.670302281,4.505128832,4.435448911,-0.0067,-0.0205,0.012183967,-0.01593661,-0.052753247,,0.0487279,0.0863401,-0.312437415,-0.020149581,-0.004580743,-0.0016667,-0.0040334,-0.013010733,-0.0234409,-0.0273657,0,-0.00667,-0.031666667,0.003068233,-0.0094076,-0.032377967,-0.006711067,-0.09177859,-0.000265039,5.910179027
2007.25,10.85330977,4.5,1.3125,0.006663363,9.540265868,10.32398067,17.70302231,4.659753064,4.507888063,4.42941701,0.0017,0.0107,-0.016415033,0.00528125,0.02752169,,-0.0947045,-0.0833344,0.092941341,0.120472687,0.023509701,-0.002346567,-0.0015613,-0.008596833,-0.005897867,-0.003897767,-0.001666667,0.001666667,0.013333333,-0.003599333,-0.0028703,0.0089253,0.018904,0.234841044,-0.02608786,5.983604664
2007.5,10.85672719,4.666666667,1.268333333,0.005178396,9.532468218,10.33078793,17.6993353,4.650535444,4.518096989,4.426133229,-0.065,0.0136,0.026301556,-0.17593578,0.20813218,,-0.6357841,-0.5634434,-0.176169101,-0.058816022,-0.014498516,-0.026735533,-0.0245556,-0.030222167,-0.0333889,-0.031555567,-0.025,-0.056666667,-0.066666667,-0.016018667,-0.039748133,-0.053848533,-0.021862067,-0.28703617,-0.07096552,6.01422084
2007.75,10.86026742,4.8,1.124166667,0.004230652,9.517032552,10.33939146,17.69390352,4.652053772,4.526310944,4.43364019,0.02,-0.006,-0.058466867,-0.046966647,0.113519333,,-0.5107119,-0.3788987,-0.540997719,-0.187750533,-0.052992095,-0.0391056,-0.015336833,0.0166147,0.001276033,-0.009492867,0.005,0.02,0.065,0.024785433,0.043936133,0.082083867,0.048258833,-0.830881812,-0.021583471,6.024882235
2008,10.85398646,5,0.794166667,0.003508363,9.475660264,10.34648862,17.68964633,4.666359354,4.520058821,4.419081543,-0.0217,0.0609,-0.090146167,-0.16968135,0.570736583,,,,,-0.243546672,-0.031494448,-0.1756424,-0.070483933,-0.054462333,-0.045215033,-0.035698867,,,,,,,0.004365,-1.682902975,-0.172526298,6.088682344
2008.25,10.85751713,5.333333333,0.521666667,0.005058988,9.463190598,10.35499031,17.68379786,4.652511682,4.530716,4.420405648,-0.02,-0.0026,-0.020656333,-0.006682967,-0.0881397,,,,,0.206704075,0.027039902,-0.0048965,-0.0102903,-0.0257634,-0.026171967,-0.018419333,,,,,,,0.0130104,0.258923186,0.024563128,6.141418547
2008.5,10.84978359,6,0.485,0.007514456,9.430966036,10.35384658,17.67308015,4.650984498,4.533448595,4.427567478,0.03,0.0204,-0.066553367,-0.315375667,0.713274067,,,,,0.247370327,0.205166967,0.014194967,0.014000033,-0.0021667,-0.002833367,-0.009000067,,,,,,,0.039716133,1.799237329,0.107593557,6.098856639
2008.75,10.82538255,6.866666667,0.126666667,0.002369607,9.34257729,10.32944554,17.65057086,4.667130386,4.53059749,4.427477898,-0.0817,-0.0572,-0.1806068,0.05667875,0.322901467,,,,,0.122552195,0.105597565,-0.061801133,-0.031826333,-0.059919333,-0.073306467,-0.079139767,,,,,,,0.0002299,1.314580481,,5.814497697
2009,10.81162514,8.266666667,0.045833333,-0.000494521,9.250977389,10.31896682,17.62411672,4.630145685,4.539777967,4.440442938,-0.0033,-0.1417,-0.108513233,0.115833867,0.0894879,,,,,0.167905041,0.069788576,-0.0241672,-0.031345667,-0.0599463,-0.063225733,-0.062473067,,,,,,,0.023441267,1.118835483,,5.758132449
2009.25,10.80786763,9.3,0.045,-0.001748565,9.193417179,10.31847729,17.61078278,4.63980347,4.56150039,4.470752687,0.0017,0.0563,0,0,0,,,,,0.075844925,-0.020208576,0.0016667,-0.000161333,-0.004912067,-0.0000233,0.007835133,,,,,,,0.031707367,0.435805967,,5.857280211
2009.5,10.80918235,9.633333333,0.039166667,0.001074782,9.194731891,10.32467403,17.59741582,4.631179005,4.576163531,4.469407735,-0.0067,-0.0195,0,0,0,,,,,-0.053341467,-0.067642646,-0.0004444,-0.003000033,-0.004500067,-0.003722267,0.001777733,,,,,,,-0.002231033,-0.137553221,,5.925581414
2009.75,10.81749568,9.933333333,0.03,0.003290912,9.232750381,10.32973533,17.5937014,4.621053378,4.590574181,4.476768471,-0.005,0.019,0,0,0,,,,,0.121095578,0.051611471,-0.008478967,-0.007856833,-0.028222233,-0.0355018,-0.040365633,,,,,,,-0.0110698,0.423062589,,5.992409284
2010,10.82049803,9.833333333,0.033333333,0.002714986,9.24546154,10.33436501,17.60291703,4.604269781,4.593117847,4.465965588,-0.0033,0.0027,0,0,0,,,,,0.019448364,-0.001687885,-0.007556133,-0.002526933,-0.0018279,0.005537667,0.0145699,,,,,,,,0.32515877,,6.055117356
2010.25,10.82822253,9.633333333,0.048333333,0.004866393,9.281759418,10.33719953,17.60921681,4.608265391,4.595675251,4.459248059,-0.0033,0.0045,0,0,0,,,,,-0.073671517,-0.029064966,-0.000389433,-0.004946233,-0.0089499,-0.011813667,-0.011759833,,,,,,,,-0.231168768,,6.066930308
2010.5,10.83379953,9.466666667,0.046666667,0.003016531,9.31053931,10.3395032,17.61180344,4.605390162,4.602827444,4.466425226,0.0017,-0.0231,-0.1563025,0.1509233,0.185360367,,,,,-0.003004003,0.00433041,0.002452233,0.0005556,-0.005333233,-0.011555533,-0.013222233,,,,,,,,0.049151649,,6.106393901
2010.75,10.83681238,9.5,0.046666667,0.005840703,9.304335506,10.34415406,17.61040423,4.600991467,4.605530121,4.460231115,0.0017,0.0307,-0.072591,0.078414267,0.056243,,,,,-0.021615796,-0.025308809,0.002776633,0.002777733,-0.005555633,-0.004856667,-0.004856667,,,,,,,,0.008958374,,6.20617348
2011,10.83261553,9.033333333,0.039166667,0.005149554,9.295498282,10.34972928,17.60810612,4.621515865,4.598316755,4.454434502,-0.0017,0.0114,0,0,0,,,,,-0.025992043,-0.002122301,-0.001666533,-0.0016666,-0.0016667,-0.002204333,-0.005376367,,,,,,,,-0.109632349,,6.31996509
2011.25,10.83755926,9.066666667,0.023333333,0.006583585,9.314299046,10.35305095,17.61029927,4.606808843,4.598095217,4.449422398,-0.0033,0.0029,0,0,0,,,,,-0.025882508,0.007719435,0,-0.000500033,0.000500033,0.0020054,0.0045108,,,,,,,,0.082435745,,6.335018893
2011.5,10.83504121,9,0.020833333,0.006165323,9.311780995,10.35377439,17.61299028,4.611698828,4.59548342,4.446701865,0.005,-0.0221,-0.260478467,0.223170933,0.4745175,,,,,-0.137064646,-0.034796871,-0.001420033,-0.0006111,0.008944533,-0.003277767,-0.015944467,,,,,,,,-0.532392417,,6.294289966
2011.75,10.84411962,8.633333333,0.018333333,0.00120623,9.365709966,10.35472927,17.619514,4.588349508,4.601242483,4.453271136,0.0033,-0.0038,0,0,0,,,,,-0.139968469,-0.054386576,0.002733867,0.007777767,0.017598467,0.019820767,0.021487467,,,,,,,,-0.27674608,,6.203558012
2012,10.85048206,8.266666667,0.025833333,0.006049699,9.385144494,10.35782374,17.62755878,4.603218282,4.605200186,4.464527856,0,-0.0036,-0.065510533,0.079078633,0.010049667,,,,,-0.153648248,-0.075745534,-0.001110567,0,-0.0026881,-0.0039785,-0.006290333,,,,,,,,-0.630219617,,6.207322607
2012.25,10.85325174,8.2,0.038333333,0.004019581,9.396534919,10.35731473,17.62615337,4.599172234,4.60990894,4.4648731,0.0033,-0.0078,-0.007780933,0.004710367,0.047903067,,,,,0.047008997,0.043697614,0.0009179,0.0012222,0.0030896,0.0043799,0.005025067,,,,,,,,0.315651027,,6.178277282
2012.5,10.85290353,8.033333333,0.035833333,0.005171485,9.391885628,10.35532314,17.62903427,4.596280792,4.607696991,4.456931164,0.0117,0.0348,0.054150167,-0.044833567,-0.107068133,,,,,-0.05403728,-0.018521142,,,,,,,,,,,,,-0.412727422,,6.189721032
2012.75,10.85193565,7.8,0.04,0.005055542,9.390917742,10.35599864,17.63022787,4.622174785,4.603839301,4.456177017,-0.0017,0.0089,0.0420946,-0.049776567,-0.039648167,,,,,0.015354523,-0.012661576,,,,,,,,,,,,,0.182948581,,6.180057747
2013,10.85896054,7.733333333,0.035833333,0.003992496,9.415037061,10.35808524,17.62869476,4.600037034,4.60890321,4.455102825,0.0033,-0.0044,0,0,0,,,,,-0.116830017,-0.025140278,,,,,,,,,,,,,-0.295374139,,6.186846281
2013.25,10.85865278,7.533333333,0.029166667,0.002833604,9.418957646,10.35777749,17.63074732,4.608195605,4.605430152,4.453852988,0,0.0265,0.111866567,-0.126106833,-0.042422233,,,,,0.005062296,-0.010010754,,,,,,,,,,,,,-0.103765118,,
2013.5,10.86444568,7.233333333,0.020833333,0.004701633,9.43732932,10.35694784,17.63053812,4.59611935,4.61062528,4.456931164,0,-0.0451,-0.0461828,0.057901667,-0.028038633,,,,,-0.051491657,0.009824723,,,,,,,,,,,,,-0.012049482,,
2013.75,10.86940619,6.933333333,0.021666667,0.00595831,9.442289837,10.36356811,17.63023976,4.589406591,4.618175252,4.463577819,0,0.013,0.051741933,-0.060806,-0.026189967,,,,,0.036000623,0.012306823,,,,,,,,,,,,,-0.172380571,,
2014,10.86410134,6.666666667,0.018333333,0.004156593,9.432809616,10.36652095,17.63506529,4.615090813,4.607766812,4.45533518,0,0.0117,0.041125933,-0.0595283,0.092976367,,,,,-0.116337463,-0.062286336,,,,,,,,,,,,,-0.442099855,,
2014.25,10.87502376,6.2,0.023333333,0.005647407,9.46852669,10.37084268,17.63994611,4.596058803,4.616367264,4.464614178,0,0.0015,-0.008486967,0.010044067,-0.033438933,,,,,-0.091000784,-0.019273815,,,,,,,,,,,,,-0.641051042,,
2014.5,10.8844418,6.066666667,0.0225,0.004356591,9.482018055,10.37694396,17.64241575,4.589050967,4.624502114,4.470094745,0,0.0039,0.0102251,-0.021227367,0.064670667,,,,,-0.009400077,0.00870406,,,,,,,,,,,,,-0.088259799,,
2014.75,10.88676381,5.7,0.025,0.001662447,9.488396867,10.38258273,17.64847869,4.604820125,4.619151984,4.463808214,0.0017,0.0005,0.067367133,-0.074009533,-0.007369467,,,,,-0.010627815,0.011052804,,,,,,,,,,,,,-0.067043183,,
2015,10.89314026,5.533333333,0.0275,-0.00035532,9.510837924,10.38397992,17.64982543,4.610346764,4.626080043,4.472210059,-0.0083,-0.0229,-0.0294431,0.0280861,-0.0139123,,,,,0.072596362,0.041166561,,,,,,,,,,,,,,,
2015.25,10.89712814,5.433333333,0.030833333,0.005402571,9.510833778,10.38630252,17.64927844,4.610535765,4.629570073,4.478586034,-0.0067,-0.0174,0.028492333,-0.020295733,-0.1208319,,,,,0.160522677,0.095140122,,,,,,,,,,,,,,,
2015.5,10.8982382,5.1,0.034166667,0.002976164,9.511943841,10.39074037,17.64406104,4.612116008,4.632668615,4.473294565,-0.0183,-0.0185,-0.059455,0.0341899,-0.021391733,,,,,0.105615298,0.055525225,,,,,,,,,,,,,,,
2015.75,10.89757231,5.033333333,0.04,-9.53E-05,9.499205369,10.39504549,17.651928,4.616584791,4.627127353,4.465103197,0.0117,-0.0029,-0.0320935,0.004851067,0.137550433,,,,,0.182550342,0.07943266,,,,,,,,,,,,,,,
2016,10.90167159,4.9,0.09,-0.00080048,9.491084533,10.40079629,17.65674536,4.61516012,4.629872555,4.472752459,-0.0217,-0.0288,-0.011358833,0.009684433,-0.101009567,,,,,0.034672105,0.022347717,,,,,,,,,,,,,,,
2016.25,10.90290546,4.933333333,0.093333333,0.007039372,9.488211625,10.40367897,17.65247255,4.610714786,4.629892066,4.462338537,-0.0083,-0.0074,-0.016851367,0.012327833,-0.009202967,,,,,-0.062643187,-0.051904449,,,,,,,,,,,,,,,
2016.5,10.90685466,4.9,0.099166667,0.002769836,9.488037106,10.40762817,17.65357769,4.608285329,4.634321138,4.468204331,-0.0067,-0.015,,,,,,,,0.043103661,0.025847467,,,,,,,,,,,,,,,
2016.75,10.9098749,4.766666667,0.1125,0.005253854,9.503377829,10.41064841,17.65124546,4.60834514,4.640257368,4.471638793,0.005,0.0201,,,,,,,,0.068156387,-0.003571899,,,,,,,,,,,,,,,
2017,10.91264913,4.566666667,0.175,0.005161,9.497955292,10.41835281,17.6549857,4.613981254,4.640855812,4.476086033,,,,,,,,,,0.061399202,0.027870973,,,,,,,,,,,,,,,
2017.25,10.91612429,4.366666667,0.2375,0.003106215,9.509627223,10.42018728,17.65820176,4.618382517,4.639919378,4.471381617,,,,,,,,,,-0.003714244,-0.016266482,,,,,,,,,,,,,,,
2017.5,10.9225695,4.333333333,0.288333333,0.005007419,9.52420256,10.42169421,17.66005968,4.616387041,4.649808888,4.480258678,,,,,,,,,,0.06025212,0.02856669,,,,,,,,,,,,,,,
2017.75,10.93090813,4.166666667,0.300833333,0.006861772,9.536581593,10.43003283,17.65795927,4.619053367,4.654226981,4.48076842,,,,,,,,,,0.022982382,-0.032002035,,,,,,,,,,,,,,,
2018,10.93658306,4.033333333,0.361666667,0.006120043,9.542256531,10.43570777,17.66488503,4.617740843,4.656927373,4.480428621,,,,,,,,,,0.174412276,0.047346683,,,,,,,,,,,,,,,
2018.25,10.94220828,3.933333333,0.434166667,0.008543713,9.547881751,10.43968146,17.66648083,4.609849222,4.660879217,4.478131953,,,,,,,,,,0.066519764,0.002790799,,,,,,,,,,,,,,,
2018.5,10.94783723,3.766666667,0.480833333,0.003359187,9.561542869,10.44531041,17.66880362,4.613346667,4.664504564,4.48883298,,,,,,,,,,0.035470669,-0.027977052,,,,,,,,,,,,,,,
2018.75,10.94818909,3.833333333,0.555,0.004536423,9.557886707,10.4473138,17.67160141,4.614872961,4.662825698,4.488046308,,,,,,,,,,0.139057199,0.063595546,,,,,,,,,,,,,,,
2019,10.9525594,3.866666667,0.600833333,0.003861806,9.566265035,10.44837831,17.66741223,4.626364002,4.671107728,4.499698553,,,,,,,,,,0.070680046,-0.005397246,,,,,,,,,,,,,,,
2019.25,10.95811312,3.633333333,0.599166667,0.00555989,9.571818761,10.45227504,17.66882381,4.614506467,4.677351303,4.506950778,,,,,,,,,,0.04560628,0.01336607,,,,,,,,,,,,,,,
2019.5,10.9655223,3.633333333,0.5475,0.003257187,9.579227937,10.45636195,17.67335528,4.608315235,4.683019721,4.514315068,,,,,,,,,,0.030909788,-0.015959115,,,,,,,,,,,,,,,
2019.75,10.96849135,3.6,0.410833333,0.003662764,9.561994282,10.46099352,17.67215134,4.616367264,4.688812561,4.523363423,,,,,,,,,,0.026483418,-0.003593584,,,,,,,,,,,,,,,
2020,10.95568934,3.8,0.315,0.004019777,9.540995508,10.446529,17.64332621,4.641029487,4.687680616,4.525693984,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.25,10.86652827,12.96666667,0.015,-0.003754239,9.426833136,10.33719918,17.53915354,4.668407861,4.727600186,4.537694021,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.5,10.94162417,8.833333333,0.023333333,0.00861816,9.590696949,10.41229507,17.59182552,4.625923342,4.743304718,4.524095696,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.75,10.95068373,6.766666667,0.0225,0.006306244,9.618877556,10.42135464,17.61230392,4.65396035,4.734319491,4.536730733,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10.96616173,6.2,0.02,0.012373865,9.634355559,10.43683264,17.62016574,4.628261517,4.742659984,4.530231099,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.25,10.98261116,5.933333333,0.0175,0.01539925,9.647009918,10.46173521,17.62789935,4.624031194,4.748447681,4.530581329,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.5,10.98815304,5.133333333,0.0225,0.015065469,9.641079387,10.47565935,17.63904347,4.63065273,4.74085426,4.533996367,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.75,11.00404794,4.2,0.02,0.016535875,9.698411484,10.4797993,17.65266288,4.621673258,4.74825703,4.548996581,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,10.99936277,3.8,0.03,0.020059075,9.715624993,10.47848681,17.66431879,4.623756387,4.732692309,4.53948434,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.25,10.99688627,3.6,0.1925,0.021770727,9.683842375,10.48104811,17.65875637,4.616584791,4.723219853,4.529880747,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.5,11.00343229,3.566666667,0.5475,0.010675086,9.66783104,10.48591767,17.66181931,4.624060633,4.726183554,4.531227585,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.75,11.00834695,3.6,0.913333333,0.009613034,9.668936179,10.48915308,17.66053736,4.610287072,4.730127425,4.528532093,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11.01223167,3.5,1.129166667,0.009926784,9.65355248,10.49806715,17.66913014,4.609241885,4.724862509,4.518386056,,,,,,,,,,,,,,,,,,,,,,,,,,
